hole_par,strokes,hole_DKP,hole_FDP,hole_SDP,streak_DKP,streak_FDP,streak_SDP,n_rounds,finish_DKP,finish_FDP,finish_SDP,total_DKP,total_FDP,total_SDP,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,Finish
280,271,66,64.9,76,8,11.4,4,4,0,0,0,74,76.3,80,-0.59,0.36,-0.75,0.98,0.59,0,6
280,266,81,79.2,82,6,22,8,4,4,3,1,91,104.2,91,0,0.65,0.28,0.32,1.25,1.25,3
280,271,74.5,69.4,73,11,23.4,7,4,0,0,0,85.5,92.8,80,-1.2,-0.02,0.76,0.46,1.2,0,6
280,273,67,64.1,70,0,11.6,0,4,0,0,0,67,75.7,70,-0.68,-0.51,0.52,0.17,0.18,-0.5,6
280,266,85.5,82.5,79,11,23.8,7,4,4,3,1,100.5,109.3,87,0.27,0,1,-0.03,0.98,1.25,3
280,271,64.5,63.8,77,3,10,4,4,0,0,0,67.5,73.8,81,-0.52,0.44,0.07,0.01,0.52,0,6
280,266,86,80.6,84,8,22.4,4,4,4,3,1,98,106,89,0.05,0.95,0.4,-0.15,1.2,1.25,3
280,268,78,76,76,8,19,3,4,2,1,0,88,96,79,0.45,0.17,-0.1,0.22,0.3,0.75,4
280,261,93.5,92.2,87,8,18.4,3,4,16,16,10,117.5,126.6,100,2.26,-0.18,0,0.42,0.24,2.5,1
280,272,75,70.2,70,6,14.2,6,4,0,0,0,81,84.4,76,0.13,-0.95,0.78,-0.21,-0.38,-0.25,6
292,276,87,84.8,82,9,24.6,10,4,5,4,2,101,113.4,94,1.67,-0.83,0.24,-0.76,-1.35,0.32,2
292,287,62.5,58.4,69,0,6.4,0,4,2,1,0,64.5,65.8,69,-0.41,-0.55,-1.11,-0.36,-2.02,-2.43,4
292,277,81.5,80,83,9,28.2,11,4,4,3,1,94.5,111.2,95,-0.78,-1.03,1.7,0.18,0.85,0.07,3
292,272,91.5,91.5,91,9,27.4,11,4,10,10,7,110.5,128.9,109,-0.22,-0.06,-0.03,1.63,1.54,1.32,1
292,279,83.5,79.4,79,0,13.4,0,4,3,2,0,86.5,94.8,79,0.4,-0.27,0.2,-0.76,-0.83,-0.43,3
292,278,84.5,80.9,81,9,24,11,4,4,3,1,97.5,107.9,93,0.18,-0.37,-0.49,0.5,-0.36,-0.18,3
292,275,84.5,84.6,85,6,23.6,7,4,6,5,3,96.5,113.2,95,1.29,0.44,0.12,-1.29,-0.72,0.57,2
292,281,78.5,75.5,76,3,22.4,4,4,2,1,0,83.5,98.9,80,-1.11,0.04,0,0.14,0.18,-0.93,4
292,272,93.5,93.5,87,12,27,13,4,10,10,7,115.5,130.5,107,-0.11,0.35,0.65,0.42,1.42,1.32,1
292,285,66,62.5,72,0,11.8,0,4,2,1,0,68,75.3,72,-0.65,-0.56,-1.64,0.91,-1.28,-1.93,4
292,278,83.5,80.7,79,6,14.8,6,4,4,3,1,93.5,98.5,86,0.22,0.29,-0.91,0.21,-0.4,-0.18,3
292,273,89.5,89.8,87,9,28.6,11,4,7,6,4,105.5,124.4,102,-0.11,-0.35,0.82,0.71,1.18,1.07,1
292,274,90.5,88.9,85,9,25.6,10,4,6,5,3,105.5,119.5,98,-0.57,0.4,1.21,-0.22,1.39,0.82,2
292,267,105.5,105.6,95,17,35,14,4,30,30,15,152.5,170.6,124,1.71,-0.04,0.25,0.64,0.85,2.57,1
292,288,65,59.8,66,3,7.2,3,4,1,0,0,69,67,69,-2.44,-0.02,-0.46,0.23,-0.25,-2.68,5
292,283,76,71.7,72,3,17.6,4,4,2,1,0,81,90.3,76,0.64,-1.69,-0.65,0.27,-2.08,-1.43,4
292,283,80,72.9,72,3,14.6,3,4,2,1,0,85,88.5,75,-0.04,-0.3,-0.72,-0.38,-1.4,-1.43,4
292,267,107.5,107.6,91,14,32.2,10,4,20,20,13,141.5,159.8,114,0.25,0.41,1.82,0.09,2.31,2.57,1
292,272,93.5,93.5,87,3,19.8,3,4,10,10,7,106.5,123.3,97,0.25,0.94,-0.1,0.22,1.06,1.32,1
292,268,106.5,104.7,93,11,30.2,7,4,18,18,11,135.5,152.9,111,0.21,0.68,1.9,-0.47,2.11,2.32,1
292,278,84,81.4,80,0,17,0,4,4,3,1,88,101.4,81,0.76,0.33,-0.41,-0.87,-0.94,-0.18,3
292,287,67,61.7,66,0,12.2,0,4,2,1,0,69,74.9,66,-0.73,-0.07,-1.13,-0.5,-1.71,-2.43,4
292,275,91,88.5,82,3,28.4,4,4,6,5,3,100,121.9,89,1.56,-0.77,0.01,-0.23,-1,0.57,2
292,288,62.5,57.1,69,0,2,0,4,1,0,0,63.5,59.1,69,-1.62,0.23,-0.71,-0.58,-1.06,-2.68,5
292,276,82,82,84,6,23.2,8,4,5,4,2,93,109.2,94,0.74,0.32,-1.06,0.32,-0.43,0.32,2
292,278,75.5,75.7,83,6,17.8,8,4,4,3,1,85.5,96.5,92,-1.27,0.37,0.95,-0.23,1.09,-0.18,3
292,277,94,88.1,80,3,23.6,3,4,4,3,1,101,114.7,84,1.7,-0.95,0.55,-1.23,-1.63,0.07,3
292,279,76,75.3,80,3,17.4,4,4,3,2,0,82,94.7,84,0.49,0.37,-1.02,-0.27,-0.92,-0.43,3
292,275,89,87.9,82,3,18.8,3,4,6,5,3,98,111.7,88,0.74,0.18,-0.7,0.34,-0.18,0.57,2
292,277,89.5,84.8,83,6,24,7,4,4,3,1,99.5,111.8,91,0.93,-0.11,-1.06,0.31,-0.86,0.07,3
292,269,114,107.5,92,12,31.8,13,4,16,16,10,142,155.3,115,0.15,0.19,1.51,0.23,1.92,2.07,1
292,287,66.5,59.6,69,3,17.4,4,4,2,1,0,71.5,78,73,-0.83,0,-0.41,-1.21,-1.61,-2.43,4
292,278,81.5,80.1,79,9,24.6,10,4,4,3,1,94.5,107.7,90,-0.49,0.34,-0.3,0.27,0.3,-0.18,3
292,281,76,72.9,76,6,19,7,4,2,1,0,84,92.9,83,0.1,-0.31,0,-0.73,-1.04,-0.93,4
292,274,100,94.8,84,0,19.6,0,4,6,5,3,106,119.4,87,-1.18,1.15,-0.16,1.01,2,0.82,2
292,271,98.5,97.4,89,14,26.8,9,4,14,14,9,126.5,138.2,107,-0.81,0.43,1.28,0.67,2.38,1.57,1
292,276,85,84.2,82,6,27.2,8,4,5,4,2,96,115.4,92,-0.29,0.33,-0.23,0.5,0.61,0.32,2
292,275,91.5,89.2,83,3,26,3,4,6,5,3,100.5,120.2,89,0.36,0.47,-0.11,-0.16,0.2,0.57,2
292,281,82,75.9,76,0,17.6,0,4,2,1,0,84,94.5,76,-0.15,-0.35,-0.98,0.55,-0.78,-0.93,4
292,281,72.5,71.2,77,12,22.8,14,4,2,1,0,86.5,95,91,-1.13,-0.1,-0.43,0.72,0.19,-0.93,4
292,276,91,87.2,82,6,19.8,6,4,5,4,2,102,111,90,0.14,0.42,1.4,-1.64,0.18,0.32,2
292,271,105,101.1,90,6,29.8,7,4,14,14,9,125,144.9,106,0.47,0.04,0.23,0.84,1.1,1.57,1
282,278,62.5,58.5,65,3,7.4,3,4,0,0,0,65.5,65.9,68,-0.2,1.07,-1.81,-0.84,-1.58,-1.78,6
282,265,85.5,84.8,87,14,27.6,11,4,16,16,10,115.5,128.4,108,0.02,0.4,1.52,0.62,2.54,2.55,1
282,272,73,70.7,77,11,18.2,7,4,3,2,0,87,90.9,84,-1.95,0.02,1.18,0.64,1.83,-0.11,3
282,270,77.5,75.1,79,3,17.6,4,4,5,4,2,85.5,96.7,85,0.7,0.78,0.43,0.39,1.59,2.29,2
282,273,72,67.9,76,5,7.4,0,4,2,1,0,79,76.3,76,0.39,-0.33,1.04,-0.81,-0.1,0.29,4
282,275,68.5,65.2,69,3,13.6,4,4,1,0,0,72.5,78.8,73,0.17,-0.15,-0.08,0.95,0.72,0.89,5
282,269,79,77.5,78,9,19.8,10,4,6,5,3,94,102.3,91,-0.1,0.26,-0.58,0.38,0.06,-0.04,2
282,272,71.5,69.7,75,3,17,4,4,3,2,0,77.5,88.7,79,0.29,-0.6,0.43,0.5,0.33,0.62,3
282,272,71,68.8,78,3,1.4,3,4,3,2,0,77,72.2,81,1.44,0.26,0,-0.07,0.19,1.62,3
282,276,74,66.2,68,6,18.8,7,4,1,0,0,81,85,75,-0.61,0.06,1.58,-0.15,1.49,0.89,5
282,273,75,71.5,70,3,20.4,3,4,2,1,0,80,92.9,73,1.53,1.19,-1.47,-0.29,-0.57,0.96,4
282,265,84.5,84.6,85,14,23.6,10,4,16,16,10,114.5,124.2,105,0.4,0.24,1.21,1.1,2.55,2.96,1
282,267,82.5,81.6,81,3,22.6,4,4,7,6,4,92.5,110.2,89,0.05,0.08,1.9,0.94,2.9,2.96,1
282,271,75.5,73.4,75,9,15,9,4,4,3,1,88.5,91.4,85,2.57,-0.01,-0.01,-0.33,-0.35,2.22,3
282,271,85.5,78.8,75,8,23.6,3,4,4,3,1,97.5,105.4,79,0.65,-0.1,0.5,0.23,0.64,1.29,3
282,272,73,70.8,74,3,21.6,4,4,3,2,0,79,94.4,78,-0.56,-0.17,0.06,0.89,0.78,0.22,3
282,270,75.5,73.3,79,3,16.6,4,4,5,4,2,83.5,93.9,85,0.48,0.28,-0.75,0.94,0.47,0.96,2
282,264,88.5,88.3,85,14,20.8,10,4,18,18,11,120.5,127.1,106,0.58,-0.19,1.55,0.61,1.97,2.55,1
282,266,87.5,85.5,83,6,24.4,7,4,12,12,8,105.5,121.9,98,1.11,0.55,0.4,-0.1,0.85,1.96,1
282,270,84,80.4,72,3,29.2,4,4,5,4,2,92,113.6,78,-0.33,-0.36,1.74,-0.49,0.89,0.55,2
282,270,81.5,77.5,79,6,13.4,7,4,5,4,2,92.5,94.9,88,0.09,-0.35,0.89,0.66,1.2,1.29,2
282,280,58.5,52.3,65,3,5.6,4,4,0,0,0,61.5,57.9,69,0.4,-0.83,-1.2,-0.14,-2.18,-1.78,6
282,266,83.5,83.1,83,6,25.2,7,4,12,12,8,101.5,120.3,98,0.7,0.22,0.77,0.27,1.26,1.96,1
282,271,76,72.9,76,3,16.2,4,4,4,3,1,83,92.1,81,0.31,0.47,0.47,-0.3,0.64,0.96,3
282,276,58.5,57.1,73,3,5.4,4,4,1,0,0,62.5,62.5,77,0.25,0.02,-0.93,0.28,-0.63,-0.38,5
282,276,68,63.1,71,3,12.2,4,4,1,0,0,72,75.3,75,0.57,-0.33,0.08,0.57,0.32,0.89,5
282,268,79.5,78.1,83,5,11.4,0,4,6,5,3,90.5,94.5,86,1.75,-0.11,0.16,-0.18,-0.13,1.62,2
282,272,79.5,73.3,75,5,13,0,4,3,2,0,87.5,88.3,75,-0.12,-0.1,0.23,0.28,0.41,0.29,3
282,268,78.5,77.9,81,14,24.6,10,4,6,5,3,98.5,107.5,94,1.8,-0.08,0.02,0.14,0.08,1.89,2
282,274,81.5,74.1,67,3,20.4,3,4,1,0,0,85.5,94.5,70,0.17,0.48,0.01,0.57,1.06,1.22,5
282,280,56.5,51.7,65,3,2,3,4,0,0,0,59.5,53.7,68,-0.3,0.02,-0.54,-0.89,-1.41,-1.71,6
282,277,59.5,56.2,71,3,11.4,4,4,0,0,0,62.5,67.6,75,1.16,-0.17,-0.9,0.14,-0.94,0.22,6
282,269,83.5,79.2,83,5,5.6,0,4,6,5,3,94.5,89.8,86,-1.54,0.09,1.34,0.99,2.43,0.89,2
282,285,51.5,44.2,55,0,6.4,0,4,0,0,0,51.5,50.6,55,-0.99,-0.81,-0.91,-0.41,-2.13,-3.11,6
282,263,85,86.5,90,14,27,12,4,20,20,13,119,133.5,115,1.54,0.63,0.28,0.77,1.68,3.22,1
282,274,65,63.4,74,3,8,3,4,1,0,0,69,71.4,77,-0.43,-1.07,0.04,0.75,-0.28,-0.71,5
282,266,83.5,83.1,83,11,22.8,7,4,12,12,8,106.5,117.9,98,-0.08,-0.17,2.72,-0.84,1.7,1.62,1
282,277,62.5,58.4,69,0,11.8,0,4,0,0,0,62.5,70.2,69,-1.04,-0.31,1.61,-0.7,0.59,-0.45,6
282,271,77.5,74,75,9,27.4,11,4,4,3,1,90.5,104.4,87,-0.3,0.72,0.33,0.21,1.26,0.96,3
282,274,71.5,67.3,71,3,13,4,4,1,0,0,75.5,80.3,75,0.73,-0.26,-0.09,0.57,0.23,0.96,5
282,273,71,67.7,74,0,12.4,0,4,2,1,0,73,81.1,74,1.66,-0.03,-0.95,-0.13,-1.11,0.55,4
282,269,76,75.3,80,6,12.4,7,4,6,5,3,88,92.7,90,0.74,0.24,0.44,1.13,1.81,2.55,2
282,273,78.5,73.2,69,0,18,0,4,2,1,0,80.5,92.2,69,1.46,-0.57,0.89,-0.49,-0.17,1.29,4
282,273,69.5,66.6,75,3,12.2,4,4,2,1,0,74.5,79.8,79,0.63,-0.41,0.13,-0.39,-0.67,-0.04,4
282,267,90.5,86.6,77,6,26.4,6,4,7,6,4,103.5,119,87,2.74,0.49,-1.54,-0.07,-1.12,1.62,1
282,275,70.5,65.8,69,0,16.8,0,4,1,0,0,71.5,82.6,69,-0.26,0.32,0.03,0.2,0.55,0.29,5
282,283,57.5,48.4,59,0,7,0,4,0,0,0,57.5,55.4,59,0.78,-1.01,-1.68,-0.2,-2.89,-2.11,6
282,277,64,59.4,71,0,6,0,4,0,0,0,64,65.4,71,-0.57,0.2,0.43,-0.51,0.12,-0.45,6
282,272,73.5,70.3,75,3,13.4,3,4,3,2,0,79.5,85.7,78,-0.02,0.32,0.73,-0.14,0.91,0.89,3
282,280,62.5,56.1,61,0,6.2,0,4,0,0,0,62.5,62.3,61,0.52,-0.2,-0.74,-0.35,-1.3,-0.78,6
282,268,78.5,77.9,81,9,29,11,4,6,5,3,93.5,111.9,95,1.32,1.33,0.49,0.16,1.97,3.29,2
282,271,74.5,71.8,77,0,12.6,0,4,4,3,1,78.5,87.4,78,0.23,0.69,0.43,-0.06,1.06,1.29,3
282,263,86.5,87.6,89,14,25.4,11,4,30,30,15,130.5,143,115,1.5,0.17,0.12,0.17,0.45,1.96,1
282,278,69,61,66,3,12.6,3,4,0,0,0,72,73.6,69,0.19,0.01,-0.54,-0.04,-0.57,-0.38,6
282,276,72.5,66.5,65,6,14.8,6,4,1,0,0,79.5,81.3,71,0.01,0.37,-0.53,0.43,0.28,0.29,5
282,280,57,53.6,69,3,1.4,3,4,0,0,0,60,55,72,0.44,-0.63,-0.24,-1.35,-2.22,-1.78,6
282,270,79,76.2,78,0,6,0,4,5,4,2,84,86.2,80,0.05,1.39,-0.06,0.17,1.51,1.55,2
282,283,52,46.1,60,0,6.2,0,4,0,0,0,52,52.3,60,-2.11,0.08,-1.13,0.05,-1,-3.11,6
282,274,78.5,71.8,72,6,14.6,6,4,1,0,0,85.5,86.4,78,-1.81,0.8,1.3,-1.34,0.76,-1.04,5
282,273,72.5,68.8,73,0,13.8,0,4,2,1,0,74.5,83.6,73,0.44,0.57,0.18,0.43,1.18,1.62,4
282,271,74,70.9,80,14,17.4,11,4,4,3,1,92,91.3,92,0.14,-0.12,1.02,-0.09,0.81,0.96,3
282,272,71.5,69.7,75,3,23.6,4,4,3,2,0,77.5,95.3,79,-0.02,0.02,0.31,0.58,0.91,0.89,3
282,271,83,78.7,76,3,18,3,4,4,3,1,90,99.7,80,0.5,0.76,-0.07,0.03,0.72,1.22,3
282,273,64.5,63.8,77,3,6.6,4,4,2,1,0,69.5,71.4,81,0.09,-0.03,0.26,0.97,1.2,1.29,4
282,266,89.5,87.4,82,5,24.2,0,4,12,12,8,106.5,123.6,90,2,0.17,0.33,-0.2,0.29,2.29,1
280,277,60.5,55.4,65,0,6,0,4,4,3,1,64.5,64.4,66,1.47,-0.19,0.07,0.07,-0.06,1.41,3
280,274,58.5,57.1,73,3,11,4,4,6,5,3,67.5,73.1,80,0.4,0.67,1.32,-0.24,1.75,2.16,2
280,279,68,55.9,60,3,18.6,3,4,2,1,0,73,75.5,63,0.46,-0.05,0.98,-0.48,0.45,0.91,4
280,274,63,60.4,70,3,7.2,3,4,6,5,3,72,72.6,76,0.61,0.52,0.58,0.44,1.55,2.16,2
280,283,60.5,50.5,56,3,2,3,4,1,0,0,64.5,52.5,59,0.54,-0.23,-0.63,0.23,-0.63,-0.09,5
280,277,57,53.7,66,3,10.2,4,4,4,3,1,64,66.9,71,0.56,0.69,0.59,-0.43,0.84,1.41,3
280,272,74.5,69.5,69,0,12.6,0,4,14,14,9,88.5,96.1,78,1.59,0.44,-0.22,0.85,1.07,2.66,1
280,281,58,50.5,56,0,12.6,0,4,1,0,0,59,63.1,56,0.63,0.2,0.29,-0.71,-0.22,0.41,5
280,283,53,45.3,54,0,6,0,4,1,0,0,54,51.3,54,-0.73,0.73,0.44,-0.53,0.64,-0.09,5
280,277,58,52.7,68,0,1.4,0,4,4,3,1,62,57.1,69,-0.06,0.51,0.33,0.63,1.47,1.41,3
280,295,41.5,26.6,38,3,7,3,4,0,0,0,44.5,33.6,41,-1.26,-1.29,-1.05,0.52,-1.83,-3.09,6
280,278,60,53.4,64,0,2.6,0,4,3,2,0,63,58,64,-0.16,0.01,0.33,0.98,1.32,1.16,3
280,281,59.5,50.2,59,3,7,3,4,1,0,0,63.5,57.2,62,-0.42,0.12,0.71,0,0.83,0.41,5
280,267,76,75.3,80,8,16.2,4,4,30,30,15,114,121.5,99,1.53,1.42,0.87,0.09,2.38,3.91,1
280,284,49,41.6,54,0,1.6,0,4,0,0,0,49,43.2,54,0.05,0.29,-0.02,-0.66,-0.4,-0.34,6
280,278,64.5,56.7,61,3,7.6,3,4,3,2,0,70.5,66.3,64,0.08,0.94,0.15,-0.02,1.07,1.16,3
280,269,77,74.5,74,3,18.4,4,4,20,20,13,100,112.9,91,0.87,0.44,0.8,1.3,2.54,3.41,1
280,280,54,49.2,60,3,6.6,3,4,2,1,0,59,56.8,63,0.1,0.5,-0.23,0.3,0.56,0.66,4
280,285,54.5,44,49,0,6.8,0,4,0,0,0,54.5,50.8,49,1.18,-1.68,-0.66,0.57,-1.77,-0.59,6
280,276,63,58,66,0,6.6,0,4,5,4,2,68,68.6,68,1.02,-0.06,0.47,0.23,0.64,1.66,2
280,279,56,49.7,64,3,6.6,3,4,2,1,0,61,57.3,67,0.82,0.68,0.14,-0.73,0.09,0.91,4
280,275,65,61.1,66,0,12.8,0,4,6,5,3,71,78.9,69,0.73,0.66,0.48,0.04,1.18,1.91,2
280,283,53.5,44.8,55,0,6.4,0,4,1,0,0,54.5,51.2,55,-0.11,0.16,0.62,-0.77,0.01,-0.09,5
280,281,48.5,44.4,61,0,0.8,0,4,1,0,0,49.5,45.2,61,0.4,0.97,-0.53,-0.43,0.01,0.41,5
280,269,79,75.1,74,6,24,7,4,20,20,13,105,119.1,94,1.13,0.84,0.8,0.64,2.28,3.41,1
280,275,64.5,60.2,69,6,8.4,6,4,6,5,3,76.5,73.6,78,-0.6,0.96,1.64,-0.09,2.51,1.91,2
280,273,69,64.7,70,3,12.6,3,4,10,10,7,82,87.3,80,0.55,1.13,0.41,0.32,1.86,2.41,1
280,283,53,45.3,54,0,5.8,0,4,1,0,0,54,51.1,54,0.91,-0.11,-0.92,0.04,-1,-0.09,5
280,280,59,52,58,0,12.2,0,4,2,1,0,61,65.2,58,0.81,0.2,-0.1,-0.25,-0.15,0.66,4
280,282,56.5,49.5,53,0,7.4,0,4,1,0,0,57.5,56.9,53,0.13,-0.15,0.22,-0.04,0.03,0.16,5
280,287,42.5,35.4,49,0,0.8,0,4,0,0,0,42.5,36.2,49,-0.64,0.36,-0.76,-0.05,-0.45,-1.09,6
280,276,59.5,56.3,67,0,2.8,0,4,5,4,2,64.5,63.1,69,0.89,0.08,0.88,-0.2,0.77,1.66,2
280,281,51.5,46.6,59,0,1.6,0,4,1,0,0,52.5,48.2,59,-0.47,-0.75,0.53,1.1,0.88,0.41,5
280,285,51.5,41.8,51,0,6.4,0,4,0,0,0,51.5,48.2,51,-0.08,0.02,-0.4,-0.14,-0.51,-0.59,6
280,284,57,46.6,50,3,8,3,4,0,0,0,60,54.6,53,-1.26,0.29,1.04,-0.41,0.92,-0.34,6
280,287,42.5,35.3,52,0,0.6,0,4,0,0,0,42.5,35.9,52,0.63,-1.16,-0.84,0.27,-1.73,-1.09,6
280,284,50.5,42.7,53,0,1.6,0,4,0,0,0,50.5,44.3,53,-0.38,-0.56,0.27,0.33,0.04,-0.34,6
280,282,58.5,48.7,57,0,11.4,0,4,1,0,0,59.5,60.1,57,-0.75,0.93,-0.67,0.66,0.91,0.16,5
280,283,57,49,53,0,8.4,0,4,1,0,0,58,57.4,53,-0.38,0.35,0.44,-0.5,0.28,-0.09,5
280,273,70.5,65.8,69,3,14,4,4,10,10,7,83.5,89.8,80,1.78,0.24,0.58,-0.2,0.63,2.41,1
280,286,49,41.5,57,0,0.4,0,4,0,0,0,49,41.9,57,-0.01,0.38,-1.11,-0.11,-0.83,-0.84,6
280,276,66.5,59.7,65,3,13.6,3,4,5,4,2,74.5,77.3,70,-0.19,0.11,1.17,0.57,1.85,1.66,2
280,275,65,61.1,66,0,6.4,0,4,6,5,3,71,72.5,69,0.78,-0.07,0.92,0.27,1.12,1.91,2
280,280,53,47.6,62,3,6,4,4,2,1,0,58,54.6,66,-0.42,1.65,-0.16,-0.41,1.08,0.66,4
280,279,55,50.7,62,0,2.2,0,4,2,1,0,57,53.9,62,-0.49,-0.11,0.92,0.59,1.4,0.91,4
280,274,66,62.6,68,0,7,0,4,6,5,3,72,74.6,71,0.06,1.08,0.5,0.52,2.1,2.16,2
280,278,50,47.8,68,3,5,4,4,3,2,0,56,54.8,72,-0.12,0.25,0.82,0.21,1.28,1.16,3
280,275,59.5,56.2,71,0,7.2,0,4,6,5,3,65.5,68.4,74,1.07,0.64,0.2,0,0.84,1.91,2
280,277,62.5,54.6,69,3,5.8,4,4,4,3,1,69.5,63.4,74,-0.05,0.04,1.05,0.37,1.46,1.41,3
280,273,71.5,66,71,3,17,4,4,10,10,7,84.5,93,82,-0.38,0.05,1.62,1.11,2.79,2.41,1
280,289,43.5,34.6,43,0,2.2,0,4,0,0,0,43.5,36.8,43,-0.47,0.42,-1.47,-0.08,-1.12,-1.59,6
280,283,52,46.1,59,3,6.4,3,4,1,0,0,56,52.5,62,0.8,-0.5,-0.1,-0.3,-0.9,-0.09,5
280,280,55.5,50.3,59,0,2.4,0,4,2,1,0,57.5,53.7,59,-0.17,1.23,-0.22,-0.19,0.83,0.66,4
280,274,68,63.2,68,8,13.6,3,4,6,5,3,82,81.8,74,-0.34,0.8,1.21,0.49,2.5,2.16,2
280,289,40.5,32.4,45,0,0.6,0,4,0,0,0,40.5,33,45,-1.54,-0.33,0.22,0.05,-0.05,-1.59,6
280,279,58,52.8,63,3,8.4,3,4,2,1,0,63,62.2,66,-0.11,0.49,0.66,-0.14,1.02,0.91,4
280,279,63,55.7,58,0,7.6,0,4,2,1,0,65,64.3,58,0.81,0.74,-1.39,0.75,0.1,0.91,4
280,272,77,70.8,70,5,17.2,0,4,14,14,9,96,102,79,1.55,-0.12,1.82,-0.59,1.11,2.66,1
280,277,60.5,55.4,65,0,6.6,0,4,4,3,1,64.5,65,66,0.62,0.31,0.16,0.32,0.79,1.41,3
280,271,69,67.1,74,3,11.4,4,4,16,16,10,88,94.5,88,1.33,0.89,0.62,0.07,1.57,2.91,1
280,273,68.5,65.1,72,3,11,4,4,10,10,7,81.5,86.1,83,1.44,-0.33,0.7,0.59,0.97,2.41,1
280,279,58.5,52.3,64,0,1,0,4,2,1,0,60.5,54.3,64,0.47,0.48,0.34,-0.38,0.44,0.91,4
280,275,67.5,61.2,67,0,11.2,0,4,6,5,3,73.5,77.4,70,0.84,0.78,-0.93,1.22,1.07,1.91,2
280,280,70.5,58.5,60,6,13.8,6,4,2,1,0,78.5,73.3,66,0.36,-0.69,1.43,-0.44,0.3,0.66,4
280,283,52.5,45.7,56,3,7.8,3,4,1,0,0,56.5,53.5,59,0.53,-0.45,0.13,-0.31,-0.62,-0.09,5
288,276,73.5,72.7,79,15,33.6,18,4,2,1,0,90.5,107.3,97,-0.22,-0.2,-0.04,0.71,0.48,0.26,4
288,283,66,60.1,68,0,12.2,0,4,0,0,0,66,72.3,68,-0.18,-0.56,-0.25,-0.51,-1.31,-1.49,6
288,279,80.5,72.4,73,3,19.6,3,4,1,0,0,84.5,92,76,-0.53,-0.02,0.77,-0.71,0.04,-0.49,5
288,284,75.5,64.9,63,3,18.4,3,4,0,0,0,78.5,83.3,66,0.42,-1.77,-0.5,0.11,-2.16,-1.74,6
288,273,89,85.5,78,6,24.4,7,4,5,4,2,100,113.9,87,0.33,1.45,-0.55,-0.23,0.68,1.01,2
288,276,87.5,80.7,75,6,20.2,6,4,2,1,0,95.5,101.9,81,-0.19,0.8,0.69,-1.04,0.45,0.26,4
288,274,86,82,80,6,20.4,6,4,3,2,0,95,104.4,86,-0.56,0.4,0.63,0.29,1.32,0.76,3
288,285,61,54.9,66,6,17.6,7,4,0,0,0,67,72.5,73,-1.05,0.45,-1.26,-0.13,-0.94,-1.99,6
288,277,74,72.3,76,0,13.4,0,4,1,0,0,75,85.7,76,0.59,0.4,0.06,-1.05,-0.58,0.01,5
288,286,64.5,56.6,64,0,6,0,4,0,0,0,64.5,62.6,64,-0.75,0.13,-0.86,-0.76,-1.49,-2.24,6
288,278,74.5,71.9,73,0,12.8,0,4,1,0,0,75.5,84.7,73,0.54,-0.04,-0.14,-0.59,-0.78,-0.24,5
288,269,97.5,94.6,87,3,19,3,4,16,16,10,116.5,129.6,100,0.04,0.39,0.63,0.94,1.97,2.01,1
288,270,100,94.8,84,3,23.6,3,4,9,8,6,112,126.4,93,0.17,0.45,0.57,0.57,1.59,1.76,1
288,270,92.5,90.7,85,8,18.8,3,4,9,8,6,109.5,117.5,94,0.66,0.36,0.25,0.49,1.1,1.76,1
288,282,64.5,61.5,69,6,16.4,7,4,0,0,0,70.5,77.9,76,-1.56,-0.16,0.12,0.36,0.32,-1.24,6
288,279,76.5,71.2,73,3,17.2,4,4,1,0,0,80.5,88.4,77,-1.83,1.17,0.02,0.15,1.34,-0.49,5
288,276,85.5,80.1,75,3,21.8,4,4,2,1,0,90.5,102.9,79,-1.43,0.39,1.6,-0.3,1.69,0.26,4
288,269,92,91.1,88,8,22.6,4,4,16,16,10,116,129.7,102,1.21,-0.29,0.56,0.52,0.8,2.01,1
288,273,86,83.3,80,11,24.8,6,4,5,4,2,102,112.1,88,1.31,-0.29,0.69,-0.7,-0.3,1.01,2
288,271,87.5,86.8,83,6,24,7,4,6,5,3,99.5,115.8,93,0.33,1.06,-0.25,0.37,1.18,1.51,2
288,287,70.5,61,60,0,17.2,0,4,0,0,0,70.5,78.2,60,-1.4,-0.3,-0.42,-0.37,-1.09,-2.49,6
288,275,88.5,82.2,77,3,24.6,4,4,3,2,0,94.5,108.8,81,0.23,0.61,-0.92,0.58,0.28,0.51,3
288,280,74.5,69.5,69,6,13.2,6,4,0,0,0,80.5,82.7,75,0.13,0.05,-1.69,0.76,-0.87,-0.74,6
288,275,79,77.5,78,3,22,4,4,3,2,0,85,101.5,82,-0.51,0.21,0.45,0.36,1.02,0.51,3
288,270,90.5,88.9,85,6,20.4,6,4,9,8,6,105.5,117.3,97,0.37,1.56,-0.01,-0.17,1.39,1.76,1
288,282,66,62.6,68,6,12.2,7,4,0,0,0,72,74.8,75,-0.39,-0.59,-0.3,0.03,-0.85,-1.24,6
288,279,73.5,70.4,71,3,13,3,4,1,0,0,77.5,83.4,74,0.07,0,-0.68,0.12,-0.56,-0.49,5
288,282,63,60.4,70,3,12,4,4,0,0,0,66,72.4,74,-0.48,-0.7,0.13,-0.19,-0.76,-1.24,6
