@relation PGA_Data_Finish_Encoded-weka.filters.unsupervised.attribute.NumericToNominal-R22-weka.filters.unsupervised.attribute.Remove-R3-15

@attribute hole_par numeric
@attribute strokes numeric
@attribute sg_putt numeric
@attribute sg_arg numeric
@attribute sg_app numeric
@attribute sg_ott numeric
@attribute sg_t2g numeric
@attribute sg_total numeric
@attribute Finish {1,2,3,4,5,6}

@data
284,271,0.91,0.32,0.45,0.78,1.55,2.47,1
284,273,1.07,0.2,0.23,0.46,0.89,1.97,1
284,274,-0.09,0.5,0.92,0.38,1.8,1.72,2
284,283,-1.07,0.33,0.15,0.05,0.53,-0.53,6
284,270,1.2,0.92,0.73,-0.14,1.52,2.72,1
284,281,-0.55,0.79,-0.52,0.24,0.52,-0.03,5
284,285,0.69,-0.09,-1.01,-0.63,-1.73,-1.03,6
284,274,0.85,-0.48,-0.17,1.51,0.86,1.72,2
284,277,1.22,-0.44,0.72,-0.54,-0.26,0.97,4
284,274,0.82,0.4,1.11,-0.62,0.89,1.72,2
284,276,0.09,0,0.34,0.78,1.12,1.22,4
284,282,-1.31,-0.12,0.08,1.06,1.02,-0.28,6
284,280,-0.14,-0.24,0.14,0.45,0.35,0.22,5
284,271,0.49,-0.17,1.4,0.73,1.97,2.47,1
284,283,1.15,-0.74,-0.07,-0.87,-1.68,-0.53,6
284,267,1.24,0.73,1.3,0.18,2.22,3.47,1
284,285,-0.64,-0.34,0.28,-0.34,-0.4,-1.03,6
284,275,1.17,0.39,0,-0.09,0.3,1.47,3
284,276,1.02,0.43,0.2,-0.42,0.2,1.22,4
284,267,1.1,-0.02,1.87,0.52,2.37,3.47,1
284,274,-0.25,0.85,0.09,1.02,1.96,1.72,2
284,275,0.82,0.16,0.84,-0.36,0.64,1.47,3
288,288,0.3,1.18,-0.62,-0.44,0.13,0.42,6
288,289,-2.4,0.02,1.12,-0.59,0.55,-1.84,6
288,292,-1.28,1.53,-0.97,-0.46,0.11,-1.18,6
288,289,-0.56,0.13,-0.97,-0.12,-0.95,-1.51,6
288,279,0.8,-0.41,0.97,0.06,0.62,1.42,1
288,276,1.75,0.54,1,-0.14,1.41,3.16,1
288,287,1.25,-0.45,-0.61,-0.44,-1.49,-0.25,6
288,278,1.31,0.16,1.42,1.2,2.78,4.09,1
288,287,0.45,-0.45,-0.5,-0.34,-1.29,-0.84,6
288,292,-0.79,0.37,-1.52,-0.31,-1.46,-2.25,6
288,281,1.21,-0.89,-0.37,2.21,0.95,2.16,2
288,284,-0.93,0.43,-0.13,0.06,0.36,-0.58,4
288,279,1.5,0.27,0.11,0.27,0.65,2.16,1
288,282,0.56,-0.62,1.08,0.47,0.93,1.49,3
288,284,-0.25,-0.37,2.55,0.15,2.34,2.09,4
288,291,0.12,-0.46,0.01,-0.85,-1.3,-1.18,6
288,288,0.44,0.94,-1.17,-0.73,-0.95,-0.51,6
288,286,0.13,-0.53,0.59,-0.71,-0.65,-0.51,5
288,297,-2.09,-0.18,-1.49,-0.42,-2.09,-4.18,6
288,292,-1.7,0.06,-1.12,-0.16,-1.21,-2.91,6
288,288,0.21,0.02,-0.55,-0.2,-0.72,-0.51,6
288,288,-1.31,-0.56,1.33,0.03,0.79,-0.51,6
288,287,-1.41,0.86,-0.83,1.2,1.23,-0.18,6
288,291,-1.58,0.03,1.23,-0.92,0.34,-1.25,6
288,279,0.04,0.84,1.2,0.41,2.45,2.49,1
288,285,-0.06,0.1,0.52,-0.8,-0.18,-0.25,5
288,285,0.66,-0.73,0.24,0.66,0.16,0.82,5
288,287,-1.06,-0.5,-0.25,0.63,-0.12,-1.18,6
288,281,0.24,1.53,-0.75,0.07,0.84,1.09,2
288,284,1.18,1.18,-0.11,-0.83,0.24,1.42,4
288,281,1.59,-0.36,-0.21,0.74,0.17,1.75,2
288,285,0.42,-0.22,0.6,-0.32,0.07,0.49,5
288,282,0.56,-0.08,0.07,0.6,0.59,1.16,3
288,284,0.15,0.87,0.93,-0.14,1.67,1.82,4
288,286,0.22,-0.02,0.2,0.09,0.27,0.49,5
288,274,1.97,0.6,0.09,0.84,1.52,3.49,1
288,283,-0.4,-0.73,1.17,0.38,0.82,0.42,3
288,287,-0.38,1.35,-0.61,-0.28,0.47,0.09,6
288,283,-0.19,0.13,-0.22,1.1,1.02,0.82,3
288,283,0.95,0.19,0.5,-0.15,0.54,1.49,3
288,281,-0.31,-0.27,0.98,0.09,0.8,0.49,2
288,285,-0.33,0.78,0.42,0.21,1.41,1.09,5
288,283,-0.84,0.81,0.19,-0.01,1,0.16,3
288,286,1.08,0.23,0.02,-0.18,0.08,1.16,5
288,284,1.28,-0.9,0.44,0.26,-0.2,1.09,4
288,283,0.32,-0.29,0.52,-0.46,-0.23,0.09,3
288,279,0.84,0.32,0.57,0.36,1.25,2.09,1
288,292,-1.25,-0.28,-1.14,0.43,-0.99,-2.25,6
288,287,1.74,-0.3,-0.8,-0.22,-1.32,0.42,6
288,273,2.68,-0.29,1.58,-0.14,1.15,3.82,1
288,280,1.69,0.69,0.15,0.23,1.06,2.75,2
288,283,0.61,-0.77,-0.03,0.35,-0.45,0.16,3
288,282,0.01,-0.6,0.88,0.12,0.41,0.42,3
288,287,0.64,0.52,-0.8,-0.86,-1.15,-0.51,6
288,278,0.6,0.18,1.65,0.06,1.89,2.49,1
288,279,1.9,0.71,-0.75,0.57,0.52,2.42,1
288,286,-0.57,0.01,-0.11,0.82,0.73,0.16,5
288,290,-0.18,0.21,-0.38,-1.16,-1.33,-1.51,6
288,282,1.81,-0.04,0.7,0.62,1.28,3.09,3
288,276,0.2,0.81,1.73,-0.24,2.29,2.49,1
288,282,-1.13,-0.75,0.43,0.54,0.22,-0.91,3
288,284,1.19,-0.38,0.49,-0.14,-0.03,1.16,4
288,292,-1.17,0.14,-0.22,-1,-1.08,-2.25,6
288,286,-0.33,-1.08,0.75,0.75,0.42,0.09,5
288,282,1.7,0.67,-0.48,0.19,0.39,2.09,3
288,287,-0.18,-0.75,0.11,-0.02,-0.67,-0.84,6
288,284,-0.91,0.59,-0.37,0.5,0.73,-0.18,4
288,281,1.01,0.12,0.25,0.11,0.48,1.49,2
288,286,-0.34,0,0.71,-0.28,0.43,0.09,5
288,278,1.44,0.69,0.28,0.67,1.64,3.09,1
288,284,1.48,0.1,-0.8,0.37,-0.33,1.16,4
288,277,1.1,0.47,2.25,-0.06,2.66,3.75,1
288,282,1.44,-0.19,0.21,0.69,0.72,2.16,3
288,296,-2.97,-0.14,-0.97,-0.17,-1.28,-4.25,6
288,279,0.07,0.51,1.28,0.3,2.08,2.16,1
288,282,0.01,0.33,-0.54,1.29,1.08,1.09,3
288,287,0.12,0.01,-1.38,0.07,-1.3,-1.18,6
288,282,1.46,-0.35,-0.13,-0.56,-1.04,0.42,3
288,284,1.4,-0.36,0.98,0.06,0.68,2.09,4
288,264,2.38,0.89,1.74,0.69,3.32,5.7,1
288,283,-0.42,-0.42,-1.75,-0.53,-2.69,-3.11,6
288,262,1.81,-0.9,1.94,1.18,2.22,4.03,1
288,271,-0.1,1.02,0.91,0.56,2.48,2.39,2
288,270,2.5,0.02,1.34,-0.66,0.71,3.2,1
288,271,2.29,0.11,-0.81,0.3,-0.4,1.89,2
288,276,-1.82,1.53,0.03,0.28,1.85,0.03,5
288,268,1.1,-0.11,0.62,0.59,1.1,2.2,1
288,277,-0.28,1.02,-3.03,0.32,-1.69,-1.97,5
288,273,-1.54,1.41,0.28,0.55,2.24,0.7,3
288,274,1.77,0.46,2.1,0.56,3.12,4.89,3
288,276,2.22,-0.32,-0.84,-0.85,-2.02,0.2,5
288,282,-0.97,0.51,-0.76,-0.89,-1.14,-2.11,6
288,275,0.95,-0.48,-0.35,-0.23,-1.06,-0.11,4
288,273,1.18,-1.77,0.81,1.17,0.21,1.39,3
288,274,0.69,1.59,-0.48,0.59,1.7,2.39,3
288,274,1.99,-0.18,1.29,0.1,1.21,3.2,3
288,279,-0.94,-0.19,1.81,-1.48,0.14,-0.8,6
288,277,0.83,0.35,-0.12,-1.03,-0.8,0.03,5
288,273,0.39,-0.39,0.28,0.75,0.64,1.03,3
288,276,-0.07,1.09,-0.85,0.36,0.6,0.53,5
288,274,-0.51,-0.15,1.93,0.44,2.22,1.7,3
288,275,0.84,-0.23,1.67,-0.07,1.36,2.2,4
288,277,0.4,-1.29,0.25,-0.83,-1.87,-1.47,5
288,274,1.44,-0.4,0.91,0.59,1.09,2.53,3
288,281,-1.96,-0.51,0.71,0.79,0.99,-0.97,6
288,278,0.46,-0.42,-0.24,0.22,-0.43,0.03,6
288,270,1.5,1.76,1.2,1.08,4.03,5.53,1
288,277,-0.57,0.3,-1.01,0.67,-0.04,-0.61,5
288,272,-0.55,-0.33,0.53,0.24,0.44,-0.11,2
288,281,-0.15,-0.61,-1.57,-1.64,-3.82,-3.97,6
288,278,-1.22,0.45,1.58,0.72,2.75,1.53,6
288,277,-0.25,0.44,-0.39,0.09,0.14,-0.11,5
288,275,0.17,-0.78,0.88,0.61,0.71,0.89,4
288,275,-1.03,0.05,1.54,0.47,2.06,1.03,4
288,281,-1.07,0.63,0.13,-1.49,-0.73,-1.8,6
288,278,0.04,-0.53,-0.34,1.21,0.34,0.39,6
288,273,1.52,-0.96,0.47,1.5,1.01,2.53,3
288,272,1.24,-0.74,3,-0.12,2.15,3.39,2
288,287,-1.79,-0.29,-2.81,0.78,-2.33,-4.11,6
288,273,1.22,0.45,0.59,1.13,2.17,3.39,3
288,277,-1.03,-1.4,-0.6,0.56,-1.44,-2.47,5
288,276,0.06,0.45,-0.7,0.58,0.33,0.39,5
288,275,-0.67,-0.12,0.45,0.03,0.37,-0.3,4
288,272,0.81,-0.21,2.68,0.25,2.72,3.53,2
288,279,0.62,-2.65,-0.88,1.61,-1.92,-1.3,6
288,274,0.42,-0.12,1.04,0.19,1.11,1.53,3
288,273,0.24,-0.6,0.69,0.87,0.96,1.2,3
288,280,1.76,0.58,-2.15,-0.65,-2.23,-0.47,6
288,278,-0.44,-0.01,-0.07,1.04,0.97,0.53,6
288,270,-0.82,-0.41,-0.4,1.33,0.52,-0.3,1
288,275,-0.38,0.23,1.29,-0.24,1.27,0.89,4
288,269,0.59,-0.96,2.64,-0.07,1.61,2.2,1
288,277,-0.41,0.65,-0.87,1.03,0.8,0.39,5
288,269,0.87,1.27,1.33,0.07,2.66,3.53,1
288,269,1.51,-0.07,-0.53,0.48,-0.12,1.39,1
288,270,1.33,0.78,0.16,-0.56,0.37,1.7,1
288,273,-1.49,0.85,2.57,-0.54,2.88,1.39,3
288,279,-0.95,-0.11,-0.97,0.23,-0.85,-1.8,6
288,274,1.11,0.43,0.87,0.12,1.42,2.53,3
288,265,0.48,0.1,0.5,1.12,1.72,2.2,1
288,278,-1.81,0.59,-0.74,0.35,0.2,-1.61,6
288,268,1.75,-0.56,2.78,0.92,3.14,4.89,1
288,280,-0.97,-0.61,-0.48,-1.04,-2.14,-3.11,6
288,271,-0.27,0.79,-0.18,-0.13,0.47,0.2,2
288,272,1.55,0.1,-0.79,0.03,-0.67,0.89,2
288,269,1.12,0.29,2.21,0.4,2.91,4.03,1
288,280,-1.88,0.76,1.1,0.54,2.41,0.53,6
288,281,-1.44,-1.23,0.37,0.33,-0.53,-1.97,6
288,273,1.49,0.47,-1.15,0.9,0.21,1.7,3
288,276,-0.18,0.25,-1.02,-0.16,-0.93,-1.11,5
288,274,1.26,-1.28,1.98,0.42,1.12,2.39,3
288,280,-0.07,0.8,-3.32,-0.7,-3.23,-3.3,6
288,278,-0.51,-1.29,1.43,-1.43,-1.29,-1.8,6
280,278,-0.23,0.31,0.93,-0.36,0.88,0.65,4
280,277,-0.95,0.46,0.87,0.52,1.86,0.9,4
280,281,0.81,0.3,-0.13,-1.08,-0.91,-0.1,6
280,277,0.2,-0.04,0.28,0.46,0.7,0.9,4
280,273,0.8,0.54,0.3,0.26,1.1,1.9,1
280,279,0.48,0.11,-0.06,-0.12,-0.08,0.4,5
280,274,0.96,0.18,0.29,0.23,0.69,1.65,2
280,269,1.49,-0.23,1.61,0.03,1.41,2.9,1
280,280,-1.33,0.68,1.27,-0.47,1.48,0.15,6
280,275,0.83,-0.31,0.41,0.46,0.57,1.4,3
280,274,1.27,0.06,-0.01,0.33,0.38,1.65,2
280,273,-0.1,0.17,0.85,0.98,2,1.9,1
280,274,0.36,0.53,0.9,-0.14,1.29,1.65,2
280,275,-0.2,0.8,0.72,0.09,1.6,1.4,3
280,280,-0.49,-0.54,0.98,0.2,0.64,0.15,6
280,278,0.18,-0.37,0.37,0.47,0.47,0.65,4
280,269,2.06,0.59,-0.21,0.46,0.84,2.9,1
280,278,-0.69,0.06,0.61,0.66,1.34,0.65,4
280,276,0.29,0.2,0.25,0.41,0.86,1.15,3
280,275,0.29,-0.52,1.01,0.62,1.11,1.4,3
280,271,1.21,0.75,0.89,-0.45,1.19,2.4,1
280,281,-0.3,-0.22,-0.41,0.83,0.2,-0.1,6
280,274,-0.86,0.66,1.44,0.4,2.51,1.65,2
280,273,2.04,-0.13,0.22,-0.23,-0.14,1.9,1
280,281,0,0.94,-0.49,-0.55,-0.1,-0.1,6
280,279,0.2,-0.18,0.46,-0.08,0.2,0.4,5
280,274,0.95,0.23,0.28,0.19,0.7,1.65,2
280,279,0.45,-0.19,0.84,-0.7,-0.05,0.4,5
280,281,-1.83,0.21,0.56,0.96,1.73,-0.1,6
280,272,1.14,0,1.12,-0.11,1.01,2.15,1
280,279,-0.62,-0.33,0.97,0.38,1.02,0.4,5
280,274,0.43,0.06,0.84,0.32,1.22,1.65,2
280,279,-0.09,0.3,-0.23,0.42,0.49,0.4,5
280,271,-0.23,0.85,1.32,0.46,2.63,2.4,1
280,272,0.9,0.22,0.09,0.94,1.25,2.15,1
280,275,0.51,-0.01,0.61,0.28,0.89,1.4,3
280,278,0,-0.47,1.1,0.02,0.65,0.65,4
280,283,1.53,-0.81,-0.86,-0.46,-2.13,-0.6,6
280,278,0.42,-0.24,-0.31,0.78,0.23,0.65,4
280,276,-1.03,-0.6,1.69,1.1,2.18,1.15,3
280,277,1.64,-0.46,0.26,-0.53,-0.74,0.9,4
280,278,0.34,0.18,0.03,0.1,0.31,0.65,4
280,280,0.86,0.11,-0.38,-0.44,-0.71,0.15,6
280,277,-0.42,-0.27,1.27,0.32,1.32,0.9,4
280,274,1.13,0.51,0.74,-0.73,0.52,1.65,2
280,279,-0.73,0.17,0.67,0.29,1.13,0.4,5
280,278,1.18,0.29,-0.66,-0.16,-0.53,0.65,4
280,281,1.41,1.02,-1.75,-0.78,-1.51,-0.1,6
280,279,-0.04,0.49,-0.84,0.79,0.44,0.4,5
280,277,-0.42,0.16,1.47,-0.31,1.32,0.9,4
280,275,0.28,0.51,0.72,-0.11,1.12,1.4,3
280,271,0.63,0.09,0.32,1.37,1.77,2.4,1
280,275,0.66,0.3,0,0.45,0.74,1.4,3
280,281,-0.22,0.52,-1.05,0.65,0.12,-0.1,6
280,275,0.84,-0.64,0.35,0.84,0.56,1.4,3
280,286,0.33,-0.19,-0.68,-0.82,-1.68,-1.35,6
280,279,0.62,-0.19,-0.19,0.16,-0.22,0.4,5
280,276,0.06,0.17,0.5,0.42,1.09,1.15,3
280,280,0.18,0.78,-1.3,0.49,-0.03,0.15,6
280,282,-0.63,0.2,0.44,-0.36,0.28,-0.35,6
280,274,1.28,0.07,0.97,-0.67,0.37,1.65,2
280,277,0.01,0.59,0.09,0.21,0.89,0.9,4
280,274,0.83,-0.12,1.18,-0.25,0.82,1.65,2
280,270,0.99,0.25,1.2,0.21,1.66,2.65,1
280,282,0.57,0.12,-0.89,-0.15,-0.92,-0.35,6
280,276,0.42,0.53,0.74,-0.53,0.73,1.15,3
292,291,-0.08,0.57,-0.02,-0.99,-0.44,-0.52,3
292,294,-0.65,0.6,-0.58,-0.65,-0.63,-1.27,3
292,288,-0.31,0.04,-0.34,0.84,0.54,0.23,2
292,290,-0.62,-0.17,0.61,-0.09,0.35,-0.27,2
292,283,-0.1,-0.06,0.75,0.89,1.57,1.48,1
292,293,0.22,-0.14,0,-1.11,-1.25,-1.02,3
292,297,-0.37,-0.38,-0.7,-0.58,-1.65,-2.02,4
292,283,1.62,-0.73,0.43,0.16,-0.14,1.48,1
292,291,-0.44,0.08,1.05,-1.22,-0.08,-0.52,3
292,283,0.6,-0.03,0.38,0.53,0.88,1.48,1
292,293,-0.4,-1.11,0.25,0.24,-0.63,-1.02,3
292,296,0,0.08,-1.71,-0.14,-1.77,-1.77,3
292,282,0.87,0.25,0.25,0.36,0.86,1.73,1
292,285,1.25,0.39,-0.31,-0.34,-0.27,0.98,2
292,284,-0.27,0.65,0.28,0.57,1.5,1.23,1
292,278,0.22,0.45,1.43,0.63,2.51,2.73,1
292,288,-0.36,0.4,0.12,0.08,0.59,0.23,2
292,302,-0.65,-1.57,-1.12,0.07,-2.62,-3.27,4
292,302,-1.45,0.49,-0.39,-1.92,-1.83,-3.27,4
292,286,-0.48,0.33,0.88,0,1.21,0.73,2
292,292,-0.65,-0.34,-0.24,0.46,-0.12,-0.77,3
292,288,0.91,-0.2,0.3,-0.79,-0.68,0.23,2
292,310,-1.98,-0.98,-1.96,-0.35,-3.29,-5.27,4
292,285,0.4,-0.04,-0.39,1.01,0.58,0.98,2
292,290,-0.28,-0.24,0.45,-0.2,0.01,-0.27,2
292,281,1.19,0.3,1.64,-1.15,0.79,1.98,1
292,290,-1.17,-0.25,0.69,0.46,0.9,-0.27,2
292,278,2.33,0.7,-0.36,0.07,0.4,2.73,1
292,282,0.39,0.67,0.22,0.45,1.34,1.73,1
292,289,0.38,-0.13,-0.79,0.52,-0.4,-0.02,2
292,292,-0.72,-0.56,-0.42,0.94,-0.05,-0.77,3
292,289,1.11,0.04,-1.35,0.17,-1.13,-0.02,2
292,290,-0.33,0.12,-0.01,-0.05,0.06,-0.27,2
292,278,-0.18,0.77,0.97,1.16,2.91,2.73,1
282,274,-1.54,-0.01,0.91,0.35,1.26,-0.28,4
282,278,1.41,-0.46,-1.22,-0.01,-1.69,-0.28,6
282,280,-0.77,-0.35,-0.71,0.89,-0.17,-0.94,6
282,276,-0.47,0.51,0.39,-0.03,0.86,0.39,5
282,274,0.27,0.13,-0.7,0.26,-0.31,-0.04,4
282,269,0.23,0.89,0.54,-0.37,1.06,1.29,1
282,278,-0.67,0.25,0.17,-1.02,-0.6,-1.28,6
282,274,-0.58,0.6,0.14,0.47,1.2,0.62,4
282,274,0.03,-0.52,0.63,-0.19,-0.07,-0.04,4
282,270,0.38,0,0.54,0.13,0.68,1.06,2
282,283,0.48,-0.04,-1.32,-0.83,-2.19,-1.71,6
282,269,1.93,-0.5,-0.32,0.51,-0.31,1.62,1
282,266,1.79,-0.25,0.19,0.89,0.83,2.62,1
282,276,-0.02,-0.01,1.05,-0.63,0.41,0.39,5
282,272,-0.14,-0.13,0.66,1.24,1.77,1.62,3
282,271,0.79,0.02,1.28,0.54,1.84,2.62,2
282,274,-0.13,-0.81,0.26,0.74,0.19,0.06,4
282,279,-0.92,-0.23,-1.14,0.68,-0.69,-1.61,6
282,273,1.81,0.25,-0.83,0.06,-0.52,1.29,3
282,275,0.04,-0.2,-0.32,0.54,0.02,0.06,5
282,268,2.62,0.86,-0.37,-0.05,0.44,3.06,1
282,272,0.81,-0.2,-0.19,0.54,0.14,0.96,3
282,284,-1.34,-0.1,-0.3,-1.53,-1.93,-3.28,6
282,272,-0.41,0.82,1.18,0.37,2.37,1.96,3
282,268,-0.42,0.86,-0.23,0.76,1.38,0.96,1
282,272,0.25,0.22,0.09,0.16,0.47,0.72,3
282,274,-0.41,-0.49,1.04,0.58,1.14,0.72,4
282,273,0.66,-0.66,0.08,-0.02,-0.6,0.06,3
282,267,0.46,0.16,0.69,0.64,1.49,1.96,1
282,272,-0.25,0.12,2.24,-0.48,1.87,1.62,3
282,274,0.94,-0.04,0.09,0.4,0.45,1.39,4
282,270,2.19,-0.46,-0.2,1.09,0.43,2.62,2
282,277,-0.84,0.89,-0.42,0.66,1.13,0.29,6
282,267,2.05,0.08,0.78,0.05,0.91,2.96,1
282,270,0.27,0.23,0.23,0.56,1.02,1.29,2
282,275,1.05,-0.21,-0.29,0.17,-0.33,0.72,5
282,273,0.42,-1.09,1.32,0.1,0.31,0.72,3
282,275,0.07,0.35,0.54,-0.57,0.32,0.39,5
282,277,-0.48,-1.24,1.39,0.29,0.44,-0.04,6
282,275,1.15,-0.06,-0.1,-0.7,-0.86,0.29,5
282,277,-0.46,-0.53,-0.23,0.27,-0.49,-0.94,6
282,279,-1.41,0.39,0.08,0.57,1.04,-0.38,6
282,281,-0.7,0.33,-0.72,-0.52,-0.91,-1.61,6
282,277,-0.62,0.33,-0.4,0.76,0.68,0.06,6
282,270,0.27,-0.07,1,0.42,1.36,1.62,2
282,280,-0.21,0.25,-1.39,-1.03,-2.16,-2.38,6
282,270,1.58,0.27,0.43,-0.66,0.05,1.62,2
282,280,2.6,-0.26,-1.56,-2.39,-4.21,-1.61,6
282,281,-0.42,0.86,0.18,-2.34,-1.29,-1.71,6
282,272,-0.52,0.1,1.02,0.79,1.91,1.39,3
282,271,0.15,1.81,0.3,-2.3,-0.19,-0.04,2
282,276,0.25,-0.48,-0.38,-0.01,-0.86,-0.61,5
282,275,1.54,-0.01,-1.24,-1.23,-2.48,-0.94,5
282,271,0.4,0.75,0.33,-0.19,0.89,1.29,2
282,277,0.38,1.14,-0.51,-1.05,-0.42,-0.04,6
282,277,-0.68,-0.21,-0.22,-0.17,-0.6,-1.28,6
282,270,1.11,-0.22,-0.17,0.91,0.51,1.62,2
282,275,0.65,-0.23,0.55,-1.02,-0.7,-0.04,5
282,275,0.51,0.24,0.19,1.02,1.44,1.96,5
282,282,-0.93,0.43,-1.1,0.23,-0.45,-1.38,6
282,264,0.9,0.59,0.61,0.95,2.15,3.06,1
282,267,1.23,0.31,1.03,0.48,1.82,3.06,1
282,274,0.4,0.03,1.4,-0.54,0.89,1.29,4
282,280,-0.28,-1.02,-0.03,0.39,-0.66,-0.94,6
282,263,1.14,0.05,1.64,0.56,2.25,3.39,1
282,272,0.58,0.17,0.61,-0.3,0.48,1.06,3
282,277,-0.02,-0.55,0.1,0.19,-0.26,-0.28,6
282,277,-1.14,0.33,-0.39,0.82,0.77,-0.38,6
282,273,1.04,0.38,-0.77,0.31,-0.08,0.96,3
282,273,0.17,0.43,0.46,-0.64,0.22,0.39,3
282,269,0.43,-0.25,0.74,0.8,1.29,1.72,1
282,279,1.22,-0.34,-1.58,0.66,-1.27,-0.04,6
282,269,-0.3,0.5,1.98,-0.45,2.02,1.72,1
282,278,-0.55,0.13,0.09,0.39,0.6,0.06,6
282,263,0.53,0.27,1.63,0.28,2.19,2.72,1
282,278,-0.4,-0.11,-0.31,-0.12,-0.54,-0.94,6
288,280,-0.12,0.36,0.97,0.73,1.99,1.87,2
288,279,1.47,0.48,0.19,-0.02,0.65,2.12,2
288,278,1.23,0.3,1.5,-0.66,1.14,2.37,1
288,284,-0.17,0.16,-0.45,1.32,1.04,0.87,5
288,284,0.69,0.02,-0.26,0.42,0.18,0.87,5
288,298,0.03,-1.32,-0.37,-0.97,-2.66,-2.63,6
288,286,0.27,-0.12,0.16,0.06,0.1,0.37,6
288,279,1.2,0.88,0.33,-0.29,0.92,2.12,2
288,287,0.06,-0.01,-0.4,0.47,0.06,0.12,6
288,283,0.77,0.43,-0.24,0.16,0.35,1.12,3
288,281,-1.2,-0.12,2.54,0.4,2.82,1.62,3
288,280,0.62,-0.7,0.76,1.19,1.25,1.87,2
288,278,1.35,-0.18,0.72,0.48,1.02,2.37,1
288,282,0.63,-0.21,0.4,0.54,0.74,1.37,3
288,289,-0.7,-0.67,1.15,-0.16,0.32,-0.38,6
288,277,1.24,1.03,0.36,0,1.38,2.62,1
288,291,0.96,-0.42,-0.4,-1.02,-1.84,-0.88,6
288,289,-0.68,-0.45,0.34,0.41,0.29,-0.38,6
288,279,0.33,-0.12,0.96,0.95,1.79,2.12,2
288,288,2.18,-0.22,-0.81,-1.29,-2.31,-0.13,6
288,278,1.23,0.23,0.28,0.63,1.14,2.37,1
288,279,0.62,-0.03,-0.24,1.77,1.5,2.12,2
288,285,0.02,0.15,0.45,0,0.6,0.62,5
288,291,-0.28,-0.25,-0.56,0.21,-0.6,-0.88,6
288,290,-0.07,-0.29,-0.45,0.18,-0.56,-0.63,6
288,277,1.06,-0.15,0.56,1.14,1.56,2.62,1
288,285,-0.51,0.3,0.57,0.27,1.13,0.62,5
288,295,-1.08,0.1,0.3,-1.21,-0.8,-1.88,6
288,282,1.64,-0.02,-1.01,0.76,-0.27,1.37,3
288,289,0.54,-0.8,0.27,-0.39,-0.92,-0.38,6
288,297,-0.87,-1.27,-0.85,0.61,-1.51,-2.38,6
288,287,0.89,-0.2,-0.33,-0.24,-0.77,0.12,6
288,294,0.95,-0.41,-1.64,-0.54,-2.58,-1.63,6
288,282,0.97,1.02,-0.72,0.11,0.4,1.37,3
288,281,0.67,0.21,1.39,-0.65,0.95,1.62,3
288,285,0.37,-0.49,-0.05,0.79,0.25,0.62,5
288,274,1.46,0.41,0.61,0.89,1.91,3.37,1
288,283,-0.29,-0.21,0.64,0.97,1.41,1.12,3
288,283,0.5,-0.04,0.27,0.38,0.62,1.12,3
288,286,-0.05,-0.85,0.16,1.1,0.42,0.37,6
288,283,0.76,-0.35,-0.21,0.92,0.36,1.12,3
288,275,1.27,0.17,1.07,0.6,1.85,3.12,1
288,287,0.71,-0.29,-0.36,0.06,-0.59,0.12,6
288,284,-0.18,-0.6,1.75,-0.1,1.05,0.87,5
288,280,0.8,0.75,0.5,-0.18,1.07,1.87,2
288,295,-0.2,-0.32,-0.6,-0.77,-1.68,-1.88,6
288,283,0.03,-0.12,0.98,0.23,1.09,1.12,3
288,280,0.9,1.11,0.05,-0.18,0.97,1.87,2
288,286,0.02,0,0.56,-0.21,0.35,0.37,6
288,282,-1.52,0.77,1.67,0.45,2.89,1.37,3
288,283,1.33,0.07,0.33,-0.6,-0.21,1.12,3
288,287,1.55,0.05,-1.05,-0.42,-1.43,0.12,6
288,285,-0.6,0.38,0.62,0.23,1.22,0.62,5
288,288,-2.26,0.65,1.09,0.38,2.13,-0.13,6
288,285,-0.63,0.17,0.5,0.58,1.25,0.62,5
288,291,-1.41,0.72,0.89,-1.09,0.53,-0.88,6
288,296,-0.16,-0.52,-0.86,-0.6,-1.97,-2.13,6
288,289,0.35,-0.02,-0.88,0.17,-0.73,-0.38,6
288,283,0.53,0.05,0.96,-0.42,0.59,1.12,3
288,285,-0.7,0.47,0.57,0.27,1.32,0.62,5
288,283,-0.24,0.74,-0.08,0.71,1.36,1.12,3
288,290,-0.07,-0.73,-1.06,1.23,-0.56,-0.63,6
288,278,0.77,0.28,0.81,0.5,1.6,2.37,1
288,275,-0.16,0.15,1.98,1.15,3.28,3.12,1
288,283,0.61,0.51,-0.77,0.77,0.51,1.12,3
288,289,-0.16,0.51,0.14,-0.87,-0.22,-0.38,6
288,283,-0.49,0.47,0.75,0.39,1.61,1.12,3
288,283,-0.56,0.51,-0.01,1.18,1.68,1.12,3
288,290,-0.22,-0.28,-1.05,0.92,-0.41,-0.63,6
288,277,-0.04,0.47,1.39,0.8,2.66,2.62,1
288,277,1.62,0.61,0.38,0.01,1,2.62,1
288,283,-0.14,0.49,-0.29,1.06,1.26,1.12,3
288,283,-0.68,0.65,0.82,0.33,1.8,1.12,3
288,277,0.93,0.71,0.38,0.6,1.69,2.62,1
288,283,1.64,0.02,-0.39,-0.14,-0.52,1.12,3
284,271,0.03,0.66,0.45,-0.12,0.99,1.02,4
284,264,0.98,-0.12,1.34,0.57,1.79,2.77,1
284,269,2.36,-0.66,-0.04,-0.14,-0.84,1.52,2
